platform_number,profile_index,juld,level_index,PRES,TEMP,PSAL,PRES_QC,TEMP_QC,PSAL_QC,PRES_ADJUSTED,TEMP_ADJUSTED,PSAL_ADJUSTED
4903838,33,2025-03-03 14:16:22.999999+00:00,83,1537.9000244140625,3.8529999256134033,34.79999923706055,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,84,1562.9000244140625,3.828999996185303,34.81800079345703,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,85,1587.800048828125,3.746000051498413,34.81399917602539,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,86,1612.9000244140625,3.723000049591065,34.814998626708984,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,87,1638.300048828125,3.651000022888184,34.8120002746582,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,88,1663.9000244140625,3.505000114440918,34.79800033569336,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,89,1688.199951171875,3.321000099182129,34.79600143432617,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,90,1713.0999755859375,3.3010001182556152,34.79800033569336,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,91,1737.9000244140625,3.2790000438690186,34.797000885009766,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,92,1763.0,3.246000051498413,34.79499816894531,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,93,1787.800048828125,3.180000066757202,34.792999267578125,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,94,1812.699951171875,3.115999937057495,34.79100036621094,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,95,1838.0,3.1040000915527344,34.79100036621094,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,96,1863.199951171875,3.0840001106262207,34.79100036621094,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,97,1888.199951171875,3.055999994277954,34.790000915527344,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,98,1913.0999755859373,3.032999992370605,34.78900146484375,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,99,1938.0999755859373,2.947000026702881,34.7859992980957,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,100,1962.699951171875,2.890000104904175,34.78400039672852,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,101,1988.0999755859373,2.875999927520752,34.78300094604492,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,102,2018.300048828125,2.775000095367432,34.777000427246094,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,0,0.3000000119209289,2.302000045776367,33.55699920654297,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,1,0.800000011920929,2.303999900817871,33.55500030517578,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,2,1.7999999523162842,2.302999973297119,33.55500030517578,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,3,2.900000095367432,2.302000045776367,33.55500030517578,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,4,4.099999904632568,2.3010001182556152,33.55699920654297,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,5,4.900000095367432,2.3010001182556152,33.55699920654297,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,6,5.800000190734863,2.3010001182556152,33.55699920654297,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,7,6.699999809265137,2.299999952316284,33.55699920654297,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,8,7.900000095367432,2.299999952316284,33.55699920654297,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,9,9.300000190734863,2.299999952316284,33.55799865722656,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,10,10.100000381469728,2.3010001182556152,33.55699920654297,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,11,15.399999618530272,2.2980000972747803,33.55699920654297,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,12,25.299999237060547,2.3010001182556152,33.55699920654297,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,13,35.20000076293945,2.299000024795532,33.55799865722656,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,14,45.400001525878906,2.25,33.56399917602539,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,15,55.59999847412109,1.0,33.645999908447266,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,16,65.5999984741211,-0.6259999871253967,33.73500061035156,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,17,75.19999694824219,-0.9670000076293944,33.79100036621094,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,18,85.5999984741211,-0.953000009059906,33.849998474121094,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,19,95.4000015258789,-0.8149999976158142,33.89699935913086,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,20,105.3000030517578,-0.5460000038146973,33.959999084472656,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,21,115.3000030517578,-0.4749999940395355,34.01300048828125,1,1,1,,,
4903873,52,2025-03-01 06:12:17.999999+00:00,22,125.8000030517578,0.0199999995529651,34.0890007019043,1,1,1,,,
